x1,x2,x3,x4,x5
0.5,0.9978582730340182,0.7077688165431627,0.2510276621480836,0.7061951262176345
0.9999999989062904,0.5000042103174769,0.9999970052503874,0.9999966211551217,0.5000004594663934
0.6906766007691039,0.7220679831474367,0.8321385330066495,0.4806342440877435,0.6007376175074262
0.995891950930299,0.5031002959884936,0.9969664169242034,0.98618506775439,0.5014586993338267
0.6981891629168984,0.7197811055841945,0.8331599768625484,0.4836492689015183,0.5999635437070098
0.5333831361441981,0.9494334742464261,0.7257598653989044,0.2772680312062549,0.6889472813861383
0.686044724889606,0.729434126789789,0.8279515938140373,0.46986366574575167,0.6037417433196823
0.7314013043732784,0.6808203670708225,0.8568729247975944,0.5394380323947444,0.5827343736118349
0.9915903486111932,0.5055304165184111,0.9945014712383637,0.9780467938244214,0.5027792592361742
0.6677920149711338,0.7478071673609943,0.8173145452591883,0.4468824335736436,0.6116008497113333
0.9072382653410225,0.5494891244619283,0.9536829118134387,0.8276964378055344,0.5239030570124702
0.55580981317956,0.9017821907010877,0.7446297487913637,0.3076536966660959,0.6715169539460815
0.7421403704220991,0.6739769280578852,0.8617311342865065,0.5505686122424756,0.5804084571339274
0.7947088369933619,0.6282019562741651,0.892029483593165,0.6323904023891057,0.5604388251200563
0.5591641850571016,0.8941554124977418,0.7477028123231133,0.3127703973423256,0.6685707453324934
0.5727898235499359,0.8686523416687877,0.7586930869214986,0.3319649979429555,0.6592460069267616
0.5397315031530565,0.9027205233104391,0.7445465686898367,0.3067921573390209,0.6719603574912489
0.5531225800804155,0.9023799406509522,0.7440983869888811,0.30682002249177026,0.6716482907780637
0.8169473303435701,0.6111882214854499,0.90447749102466,0.6689497181165032,0.5527181762557751
0.824380543857924,0.6066295131882664,0.9071093161874506,0.6792650012122259,0.5506418956148245
0.9618308635043223,0.5201058914674619,0.980010650102915,0.925085547643683,0.5095019727967303
0.7058418329567453,0.6985963586026861,0.846261162364185,0.511906011518103,0.5909352785718457
0.733359307740884,0.6808203670708225,0.8568729247975944,0.5395494495882135,0.5832904032497628
0.6340044909679674,0.789949636744101,0.7955215760657215,0.4006407677130685,0.6287699586731933
0.5743959029957302,0.8693673995122163,0.7585990377907945,0.3310958491981628,0.6592223992426354
0.9655078999173237,0.5201058914674619,0.9802676038669123,0.925085547643683,0.5101798374657485
0.930384920752686,0.5372085178651821,0.9646813570486217,0.8655257266918533,0.5181996564074952
0.868814299950933,0.5754194950435819,0.9321175136778458,0.7555792975326237,0.5363276893178914
0.8148684451080928,0.6111985292374167,0.9044777148551342,0.6687461326893933,0.5529533403411275
0.8082739220446901,0.6112142183442335,0.9044547098183018,0.6687812747626742,0.552677435029494
0.664552202679613,0.7520122321681336,0.8152413729021192,0.4429954659397044,0.6125781676052836
0.5644691968280955,0.8860918813869156,0.7512004344580249,0.3185782496961851,0.6656207261621123
0.7922519354291735,0.6287364423306661,0.8919420962850304,0.6323495195138913,0.5608447409869035
0.8222318669512935,0.6072568750612,0.9070437838857323,0.6794049955315077,0.551130129340586
0.5266366274493356,0.9493525694499141,0.725513254005997,0.2773627205101802,0.6888774446887381
0.5111088172044905,0.9871283506532806,0.7115653392465985,0.2565221313863263,0.7026305392381531
0.5216129105998327,0.9557746906308682,0.72350743392516,0.27295535392514614,0.6912879751678392
0.557713185869823,0.8941554124977418,0.7478302635355387,0.3127703973423256,0.668550861971626
0.8264958282184367,0.6049534146191878,0.9090595648005028,0.6834404549135691,0.5495890927398014
0.7111272833307526,0.6978598154710666,0.8464303652886994,0.5131541486194302,0.5907658423269653
0.7672622883233516,0.6478147604670366,0.8784760442140885,0.5951350247528155,0.5691256639282974
0.7820284923361748,0.6380296418957904,0.8858177621289133,0.614177278948531,0.5643288020205295
0.5234947298496413,0.9552209709628753,0.723097116795473,0.27329289927564204,0.6912894850654892
0.6293148756830729,0.7900304507159835,0.7955215760657215,0.400929043877323,0.6286153044551537
0.9052718941046327,0.554620425785309,0.948991343403635,0.8128065133252868,0.5265469919807967
0.5069763012316506,0.9871701564655153,0.7115653392465985,0.2565215621146504,0.7026305392381531
0.5690536157095466,0.8861316531153043,0.7512064669781106,0.31867514501980293,0.6656089907837294
0.5941628899882783,0.8427977909149341,0.7699527420701897,0.3520979847336287,0.6492890934100223
0.92898715588814,0.5415411190005879,0.9608213011725043,0.8524864016319271,0.5203227623209805
0.8965133106662978,0.5573340641708803,0.9473934897348607,0.805104047920982,0.5279256681114358
0.5814565672811367,0.8563242062835963,0.765698165142638,0.3408867763413468,0.6543441872611435
0.6315292876963517,0.7934055045265351,0.7938555414923083,0.396934224238973,0.6298177586989674
0.7805360746955913,0.6443484936968894,0.8806629216260281,0.6020680094830786,0.5675952113033407
0.8509161525904327,0.5783820720250834,0.9299928249781177,0.7474530417486853,0.53702797237967
0.8560579449760573,0.5794130118998099,0.9292650898541631,0.74693601497741,0.53835821573139
0.6754205265062376,0.7399811644068626,0.822292990869502,0.4567084777194362,0.6082598130242298
0.7866743068495137,0.6355526690842666,0.8871544465028934,0.6185726616420615,0.5637769404205746
0.6227856989065633,0.7992401967637672,0.7906227336641113,0.3905041152579901,0.6321490087168181
0.801504028325615,0.6282067598016715,0.8918622800541729,0.6323495195138913,0.5604352312540692
0.5297567566978512,0.9490835590981201,0.7258399602495909,0.2773627205101802,0.6889249191478761
0.6614047498906588,0.7523595254894745,0.8152413729021192,0.4420660434391364,0.613385565026176
0.6534109572372695,0.7636477742709465,0.8088192095284509,0.42793987558793195,0.617804205644399
0.909348316210747,0.5499300853540743,0.9535594907398626,0.8267231864675162,0.5244538802657259
0.5245043367587359,0.9533053167352687,0.7243628235639484,0.2752752883548623,0.6904882157675963
0.8604708446656245,0.57875963286941,0.9299927129551074,0.7460567666317843,0.537487961714331
0.7690218529993235,0.6478147604670366,0.8784760442140885,0.5951350247528155,0.5691256639282974
0.6107032329717793,0.8199586391188529,0.7817297884175897,0.3719432446633612,0.6403471742125143
0.5624741520753513,0.8856079234447896,0.7514470074828837,0.31857118349849006,0.6654582601137482
0.9210845872858697,0.5431121118782402,0.9594493415217826,0.8474909799983242,0.520933708255222
0.8619433474606044,0.5783380855813226,0.9299106530671061,0.7475504972945796,0.5375451464093673
0.6200777736421812,0.8090879220292313,0.7861014121074663,0.38234244541164214,0.6360950416758091
0.6464118696856771,0.7730044541758903,0.80381916676054,0.41879388735759493,0.6218643211055936
0.8672423448772798,0.5783918221002537,0.9297662280016846,0.7454230975589726,0.5374549913976915
0.6482205774534745,0.7726467332877522,0.8043301990244259,0.4188493555287071,0.6216186746291972
0.6547930353368305,0.7636477742709465,0.8088192095284509,0.42793987558793195,0.617804205644399
0.6590464756875477,0.7617019974904945,0.8106594735919295,0.43070195224289376,0.6171601256791999
0.6026991011803569,0.8289521032476004,0.7766890215057263,0.3635387478516729,0.6438011633694695
0.6695624802788372,0.7473793126519572,0.817472666562882,0.4475905531929988,0.611299736666569
0.8400593593317537,0.6008735536483891,0.9112932118947499,0.6930891346808528,0.5485338513578809
0.9522535187213516,0.5265406636282788,0.9745202620960927,0.9009877544084373,0.5133234084842887
0.8479407037439478,0.5808202475086405,0.9275669731530994,0.7415916819037478,0.5388829837704339
0.636618665265574,0.7817950035000348,0.7999376367204463,0.40884931016505205,0.6253262463084651
0.8066305295084548,0.6113916572752754,0.9045446440552352,0.6687402012774585,0.5528181453847879
0.9792609935084658,0.508756414558673,0.9917239776714305,0.9660358596073695,0.5042923722015448
0.8715206614385586,0.5726036766355529,0.9350883281614296,0.7633889695265127,0.534907055265372
0.9002395062500859,0.5570573641659373,0.9473950148447798,0.8054505362113656,0.5276958922572532
0.7077398631021906,0.6978648729704623,0.8462908683099724,0.5126918882064629,0.5909353004468751
0.8134165635236442,0.6113916572752754,0.9045446440552352,0.6687402012774585,0.5528181453847879
0.88807728419184,0.5627367272693712,0.9423446491922275,0.7899319880988233,0.530718163110258
0.6777271170403405,0.737703298968631,0.8233817612818901,0.45929287438127064,0.6070455819738776
0.7373818638684284,0.6808203670708225,0.8568729247975944,0.5395494495882135,0.5832904032497628
0.5428878119491447,0.9023808060067139,0.7440944867991317,0.3069705929194982,0.6716754837992943
0.7536787915625119,0.662688284205184,0.8686468480005405,0.5689777951640821,0.5745604121618015
0.6721385192459194,0.741323491825184,0.8220662903522823,0.4550305404171331,0.6088267707329607
0.7396977366737469,0.6772297032044762,0.8587467883717026,0.5447978410129609,0.5819746190158644
0.766227412425146,0.6487203059982007,0.8776345863210888,0.5946588107853039,0.5681526585974458
0.5894670110036102,0.8448406598139117,0.7699527420701897,0.3520979847336287,0.6497114009292682
0.6075767649150345,0.819670912997584,0.7810372055472229,0.3721764079349906,0.6403471742125143
0.8039982756441091,0.6282019562741651,0.892029483593165,0.6339601309338944,0.5604388251200563
0.932778229770318,0.5352626528840855,0.9664809534675021,0.8730283985189179,0.5170642623946813
0.7197464279220135,0.6925088229004039,0.8494862194247069,0.5214007181498502,0.5890250487003587
0.7839805963974622,0.6377805211130301,0.8851827081083876,0.6143347387684053,0.5637941857857596
0.6091086757229908,0.8200462994711227,0.7817297884175897,0.3721764079349906,0.6403471742125143
0.9477642834860511,0.5274429317711657,0.9735307887939044,0.8987280891427885,0.5134992438313857
0.8944838494328538,0.5570592791015662,0.9473942545728519,0.8054191795876336,0.5276958922572532
0.6571092383106272,0.7630396452517981,0.8097661001068337,0.4292839085463912,0.6178088887632458
0.9343018666403059,0.53518726200589,0.966723645518274,0.874381424318347,0.5172038347774265
0.6646930287187318,0.7520122321681336,0.8152413729021192,0.4420660434391364,0.6128472717262008
0.5416209318347718,0.9023888381200039,0.7447308305407808,0.3069992918098815,0.671645021191413
0.6159126643939882,0.8115317169695718,0.786114811656871,0.3797182514998532,0.636095449848755
0.7128035625887184,0.6978893133211919,0.8464303652886994,0.5131541486194302,0.5901935192851022
0.8364526195020419,0.6008735536483891,0.9113369893483898,0.6929033040174493,0.5485338513578809
0.7450246309856986,0.6739867687655933,0.8610803811021303,0.5509277872404597,0.5804968232624826
0.579384677343807,0.8670625395063712,0.7591448887821596,0.33290058182547266,0.6580454657111634
0.6258030544609449,0.7996517403080357,0.7907873524979653,0.39074776241068615,0.6323315351577391
0.5903645451074229,0.8437787550385771,0.7698331741064566,0.3517774803517766,0.6494806750120289
0.5971276663989273,0.831329071238635,0.7756036360891212,0.36178451311972715,0.6448728979020777
0.949651749548802,0.5265406636282788,0.9745202620960927,0.9009877544084373,0.5133234084842887
0.7287837635313918,0.6876252447659726,0.852687083241539,0.5273645303178072,0.58647502953302
0.9739851898946019,0.513967184997923,0.9863319155416661,0.9465899254305242,0.5068715835373382
0.7033770196876988,0.7197811055841945,0.8328989485197842,0.4836492689015183,0.5999767685396857
0.8522677020212214,0.5784754217918815,0.9297817593944494,0.7479703114535641,0.5371127980820453
0.8586473421285228,0.5808202475086405,0.9275669731530994,0.7469971914338874,0.5388829837704339
0.8635895040036119,0.57875963286941,0.9297095328117365,0.74693601497741,0.5374828945847148
0.8102452012778345,0.6113167262998512,0.9038908535244691,0.668942611491664,0.5527018630003314
0.9461003515857376,0.5274429317711657,0.9735307887939044,0.8987280891427885,0.5134992438313857
0.9716763576597759,0.5143695161836562,0.9861210871226496,0.9465219596136673,0.5070393908971164
0.9194733936206205,0.5415411190005879,0.9608213011725043,0.8524864016319271,0.5203227623209805
0.8801679605674417,0.5723114057627586,0.9344964328121286,0.7626451914137249,0.5349129335732988
0.9145391392957961,0.546202024815994,0.9571038685823711,0.8400672435996634,0.5228462313117751
0.7347335296863837,0.6808203670708225,0.8568729247975944,0.5395494495882135,0.5832904032497628
0.7136492623499895,0.6985963586026861,0.846261162364185,0.511906011518103,0.5909352785718457
0.7776074567956826,0.6443484936968894,0.88079597031994,0.601513065881234,0.567630923823826
0.9599382183463467,0.5201058914674619,0.980010650102915,0.925085547643683,0.5098999937466449
0.7095802161249916,0.6978590008397183,0.846454609593285,0.5131541486194302,0.5909487633849494
0.7985842661743049,0.6287364423306661,0.8916667115116756,0.6323495195138913,0.5609340622614594
0.8868260342693234,0.5624281935525072,0.9423446491922275,0.7885039744956158,0.5305427877554227
0.6131493297230293,0.8140568581483068,0.782342365654303,0.3772599418669598,0.6381055926750885
0.9265005971124625,0.5408206976455954,0.9614527683853169,0.8536744333166857,0.5199352403414843
0.6008033711566044,0.8320425946700637,0.7751622066935063,0.36070735374893326,0.6449914108482563
0.6297716154450324,0.7934055045265351,0.7938555414923083,0.396934224238973,0.6298177586989674
0.9156582042542568,0.5461468769862547,0.9563849962777651,0.8399027797151084,0.5226893777287134
0.5212324485511924,0.9557746906308682,0.72350743392516,0.27153459632504157,0.6907099841117295
0.8832877573759144,0.5659485085186772,0.9401485069780857,0.7811882541428906,0.5319194398785511
0.8541113969222434,0.579848180673984,0.9296060522820745,0.7444276753388953,0.53835821573139
0.7551255205169635,0.6603357386713917,0.87027625182115,0.573114772447434,0.5745322201631247
0.5166508482283354,0.9557746906308682,0.72350743392516,0.27406492543776556,0.691348401995324
0.6838785317589727,0.7294067445714253,0.8279515938140373,0.4690174591246249,0.6037417433196823
0.8729159153220173,0.5723114057627586,0.9344964328121286,0.7626451914137249,0.5349129335732988
0.5715189527210645,0.8686523416687877,0.7582085794100198,0.33146341484371916,0.6592400482064072
0.8575722296033355,0.5783918221002537,0.9297662280016846,0.7468872542052758,0.5374828945847148
0.6239209530908055,0.7992401967637672,0.7906675440382327,0.3905041152579901,0.6321490087168181
0.9835596105040595,0.5081185093621822,0.9919946703112698,0.9660358596073695,0.5041505150954013
0.774179094744989,0.6478812712565963,0.8785927328386637,0.5938658234955259,0.5681240774639378
0.7967033558514492,0.6287364423306661,0.8916667115116756,0.6323495195138913,0.5609340622614594
0.7153790871532294,0.697521381566079,0.8466959739984032,0.5131541486194302,0.5903359494173278
0.9423848748722146,0.5307258214737828,0.9705751563200231,0.8878820215778132,0.5152278979731609
0.5501208877979235,0.9035834282811267,0.7450498913148401,0.30658430274712223,0.6721303044829332
0.514691885896784,0.9871705892510734,0.7115653392465985,0.25652225046846705,0.7026305392381531
0.911837997162379,0.5486642341806595,0.9543528578561475,0.8304887552098854,0.5238140834937838
0.9448073215352734,0.5305682297549734,0.9705751563200231,0.8878820215778132,0.5152278979731609
0.8119293751278585,0.6111997875940397,0.9044672276841323,0.6687423234555872,0.5527181762557751
0.517588579127414,0.9557516353351648,0.7234805041734051,0.27327161522736737,0.691348401995324
0.955022120166563,0.5268011533117253,0.9745202620960927,0.901420933504475,0.5132302449003475
0.9883736648519369,0.5054682616835136,0.9945014712383637,0.977745204824703,0.5030435005994298
0.7852814404269021,0.6355526690842666,0.8871544465028934,0.6185726616420615,0.5637769404205746
0.9411253285351694,0.5305682297549734,0.9705751563200231,0.8878820215778132,0.5152278979731609
0.5467263466233185,0.9041100907151473,0.7445504714113304,0.3064666394250809,0.672371770001573
0.9181898109353038,0.5460002510165087,0.9571038685823711,0.8382723172328651,0.5228462313117751
0.774720639247022,0.6446171692620427,0.8808087022937126,0.6017746528818638,0.5676764130324762
0.987102270845069,0.5054682616835136,0.994506250961302,0.9787033166136341,0.5029333364611331
0.9365980593230967,0.5350435167826894,0.9668531159317413,0.8730921433976631,0.5172763147938059
0.9395431337921772,0.5316381757631933,0.9703382843314776,0.8848631604192492,0.5152278979731609
0.5871862807274665,0.8555458654463242,0.7645024717262162,0.3415776084442575,0.6545292305755827
0.8980348854846167,0.5570861937594274,0.9473934897348607,0.8054505362113656,0.5276958922572532
0.9850027318066814,0.5085540035291767,0.9915332515078737,0.9671161441775403,0.5042481636583308
0.6000412416699837,0.831329071238635,0.775830931510387,0.36178451311972715,0.6448728979020777
0.8744480716228415,0.5723108214330118,0.9349503637811668,0.7638995648006928,0.534907055265372
0.7903878822807147,0.6287364423306661,0.8916667115116756,0.6323495195138913,0.5604352312540692
0.5197413965561598,0.9562347081727159,0.7230094320597581,0.27497840460825906,0.691348401995324
0.5491023567967345,0.9035834282811267,0.743885731106666,0.3073751221678864,0.6721303044829332
0.5634022037285874,0.8856079234447896,0.7514470074828837,0.3185700566534745,0.6656089907837294
0.8358197773828828,0.6034727340160552,0.910292251500272,0.6875127394357702,0.5491768997677816
0.5186060953789287,0.9557746906308682,0.72350743392516,0.27406492543776556,0.691348401995324
0.9770784045255699,0.5139639647379434,0.9863315459421276,0.9467029193446205,0.5068580621748323
0.7492479129781585,0.6604787832776451,0.8702921376535194,0.5730915235078727,0.5747219007788392
0.9242604619732969,0.5415411190005879,0.9608213011725043,0.8524864016319271,0.5203227623209805
0.7710683051951549,0.6481628963412281,0.8792772892989185,0.5938658234955259,0.5681240774639378
0.7240070501404055,0.688529574498836,0.8516753200820465,0.5273645303178072,0.5867737296130209
0.5051578625621491,0.9897397366179216,0.7107933149241137,0.254886116003043,0.7033642491655747
0.9692580267045043,0.5139890574526847,0.9861224224790263,0.9467029827860901,0.5070266622459669
0.9563283447125679,0.5201058914674619,0.9802676038669123,0.925085547643683,0.5102969123433275
0.5512046649275126,0.9023819633721022,0.7447182624668021,0.3068563462850808,0.6716557904938184
0.5519527020254728,0.9023819633721022,0.7447182624668021,0.3068563462850808,0.6716557904938184
