x1,x2,x3,x4,x5,x6,x7
0.8730937586068366,0.5141750435258828,0.7144666548367931,0.6850812520274513,0.5641683044195278,0.7078408647763695,1.2379857252140742
0.14435840283596635,0.45344354105093015,0.8470500531608529,0.6059079127375663,0.6327733296861131,0.7970556393131645,0.9550045975818435
0.059647657965852974,0.5096956813910678,0.6063025479928252,0.9153945298591488,0.965956742393889,0.7663094666062933,0.6498977084652862
0.1070884370200027,0.5138142661069269,0.6969642657380624,0.7575279172283769,0.5947758514169637,0.982494462055457,0.9061939117697009
0.3056388976241354,0.4592399237867175,0.9353930384772478,0.502396487111834,0.8323884492553775,0.6371909018096182,0.9445029293971223
0.06856991335786655,0.506377255376236,0.7207975061914369,0.5998028635926071,0.5298371254099189,0.5809441137042342,1.6318710215791166
0.8635167428629245,0.4416292652506901,0.9384912449537851,0.5033283781978068,0.8323884492553775,0.6370740620577365,0.9680962713675922
0.9576933164848287,0.5062450019808994,0.6485139496926703,0.7548195406264173,0.8196419242327162,0.8150720742252962,0.6871269501037689
0.002456762738897278,0.49248729580175943,0.7016069678991033,0.7249058314713475,0.8444281498372628,0.5011398012986643,1.1472107188941545
0.7709229070169149,0.5191922882694496,0.7205911820603669,0.7037419447264803,0.7350535233789458,0.6173682373128755,1.0486144777438697
0.49850170839361263,0.5063406171739998,0.5418150828865348,0.9296960109352207,0.835799190453195,0.8196820772845881,0.6808538531375433
0.205318387762039,0.5110641041253156,0.692055737353371,0.7479153296537011,0.8140225376114607,0.8176554684972706,0.6859540322915293
0.9930191413811815,0.4592399237867175,0.9353930384772478,0.502396487111834,0.824897933096989,0.6371909018096182,0.9719714101626677
0.5055127671998718,0.5076619552436066,0.5504497099618383,0.9278979796256207,0.8308290406774618,0.8598238192183464,0.6884774357540618
0.008213728781633178,0.5062298726530068,0.5418150828865348,0.928688041039078,0.835799190453195,0.8185831266009611,0.6770439297862237
0.00029429362295663175,0.5128897541840747,0.6460972050121556,0.6534607348731786,0.9374811924486648,0.8664829886012305,0.6753310913856152
0.15708578409690171,0.49723986144052523,0.8898721477413,0.5802870472568269,0.6709877111475391,0.5443501459736211,1.5230783177004206
0.07883737508284577,0.5142431156738422,0.9855660061176896,0.5198709198708801,0.9527210755114368,0.7243965635756419,0.7349482613240766
0.7236217382741801,0.5194007636812148,0.8653694766642953,0.5912889704742038,0.7387740688884143,0.7145961546343195,0.9784252395535683
0.32642517118895464,0.45550447864835747,0.8098126601093101,0.6401382963418457,0.5374408596055504,0.6214819617869781,1.5208692174378262
0.0404545452419231,0.48064222870946965,0.9353930384772478,0.5867725071130638,0.810282758105803,0.6371909018096182,0.9719714101626677
0.03077611118657237,0.49749186100996357,0.9168840329916721,0.5105020116542991,0.553949766971543,0.8090761737599381,1.1566527071045232
0.8728341936942978,0.440387149627632,0.8332486353010808,0.6439231252729938,0.5374408596055504,0.6190238541022788,1.5137565536495332
0.24412696950781038,0.5201118751861729,0.6044416296538024,0.8227934775421792,0.7802313071824958,0.6400989033471748,0.9761583117254766
0.5037217653521142,0.5044450125517663,0.6360645018122631,0.7760736844089524,0.835799190453195,0.833103412373703,0.6770439297862237
0.02594800185921911,0.523275772489756,0.5766956864401086,0.8854512847152808,0.7908978097877469,0.7594352508438391,0.9327555138018162
0.2836725128499671,0.5006441297766067,0.7627254974470736,0.63265093700321,0.6803533118131347,0.8333775777828453,0.9417495194534772
0.6344755952171623,0.46243968137629676,0.7103100441620934,0.6810005428903119,0.7392512442311748,0.5422076610163133,1.2142582121751944
0.3322805427120423,0.48985991219763386,0.5868773471891503,0.765653321734209,0.556441609645145,0.6022261248657588,1.498793482987929
0.5351987794731777,0.4938597957807696,0.7016069678991033,0.7238671061968305,0.8356540666822152,0.5084607647168164,1.1472107188941545
0.02288114196811461,0.5140930096353201,0.9001902903732442,0.5105020116542991,0.5554354772503012,0.7261477496670186,1.1675753261158663
0.9179131975841732,0.5218372902039454,0.6349801227258277,0.764511936258645,0.7060737487637838,0.6757384680265658,1.1204109924854044
0.4185022181397849,0.4975697468259766,0.5859588723489612,0.7529341526032982,0.5892834174698447,0.8017518187995986,1.069230241762157
0.77964237901314,0.5094621063486896,0.6932543309826643,0.7528710087254051,0.6009735313514236,0.7932238342867817,1.074430288779649
0.8604952807882715,0.5139722838765186,0.7144666548367931,0.5836848932124962,0.5742989347878003,0.7156674617214732,1.2379857252140742
0.9800056052714332,0.5084575958195978,0.6304303989388558,0.7506870339916025,0.7031728509034458,0.6091715981104486,1.0745448606865153
0.5678493151596853,0.49248729580175943,0.7042109714371672,0.7249058314713475,0.8392900755509745,0.50077335854723,1.1166486853103388
0.815179533265437,0.495206234441641,0.7197980926372024,0.7578116932108849,0.6803533118131347,0.714611256800106,1.0507200206582281
0.23022353754889488,0.5156773359892612,0.650568062286201,0.8337240805006553,0.7557600888004538,0.8366294935131868,0.7226960209419628
0.3058416002247721,0.5032685053529479,0.6491522136705309,0.7576392352767688,0.7060737487637838,0.6757384680265658,0.97291483392334
0.04183081414447687,0.5191922882694496,0.7139503579655593,0.721130972464639,0.7350535233789458,0.6174115136895948,1.0486144777438697
0.7509012941568685,0.5191922882694496,0.7203533164912375,0.7035975137129763,0.7350535233789458,0.6173682373128755,1.0734801477093658
0.5818080647106119,0.508637163890612,0.6358495265895324,0.7669100589582216,0.6583022009744233,0.6757384680265658,1.075565776789507
0.36037878607706575,0.48985991219763386,0.5859877544877984,0.8549910078628307,0.556441609645145,0.6224662744253813,1.4416492341845064
0.6902278681627478,0.4977750801721463,0.8118418729624315,0.638198953441111,0.5037147106972478,0.8698859626575659,1.06748778333883
0.9269729684879006,0.5319941684154509,0.8069376326260982,0.6003440615881361,0.5044103181478143,0.7266196361236715,1.425987386769754
0.675372081204716,0.5204033265189232,0.7501933024390561,0.644295008198085,0.5046742889832578,0.666008575307037,1.4527211596037897
0.1872544077575474,0.5097615518740287,0.5391266705874537,0.9164028268961749,0.8254211179885111,0.8196820772845881,0.6810639924644772
0.19438985482825652,0.5096653003500087,0.6867674895272688,0.7856046740948455,0.5281977230715555,0.6101877306275795,1.5815335228341922
0.14565020519767924,0.5191922882694496,0.7238154019531611,0.6454656238321157,0.7350535233789458,0.6173682373128755,1.0783152194503807
0.9997581557114865,0.5211502636075314,0.8854747877532543,0.5869966332786819,0.5403314641090331,0.7102042087042181,1.4180159917657496
0.4916334782911439,0.54501471003174,0.5583408833785054,0.9127743212948888,0.7844779780899015,0.6776948534575161,0.9715093888777412
0.17050479259139303,0.5064416375867702,0.6955439673005572,0.7532155461677025,0.5236154781160308,0.6016045185739637,1.6299247098109426
0.4406533695949816,0.49468766424012633,0.7042430035793041,0.7280258760111881,0.8431131952451554,0.5252740943369287,1.1499675500844007
6.388648390004414e-06,0.4783591899739863,0.5789069896571184,0.6775872064733675,0.7419017953276692,0.555554612424863,1.210434335703461
0.4195016899913199,0.49248729580175943,0.7016069678991033,0.7335480115301518,0.8444281498372628,0.5020866091530445,1.1472107188941545
0.6423548368314757,0.5118846805644403,0.6605273589678113,0.7577105686603228,0.8723710128220782,0.8722091469022888,0.6376399380203622
0.24501863382198047,0.5064416375867702,0.6933066902104752,0.7548621457243834,0.5185266307049914,0.6016045185739637,1.612835152693584
0.12334244877818451,0.49262328925636356,0.7197980926372024,0.7371970886142285,0.6712964360591374,0.714611256800106,1.0784865222662903
0.06888609605890963,0.5197613064146153,0.6044416296538024,0.8227934775421792,0.7802313071824958,0.6400989033471748,0.961359517319643
0.7309134527295449,0.5145577434681089,0.6996182372244794,0.7032413874700059,0.6963531044895164,0.6218030632592977,1.2204285018991177
0.5246660608448648,0.5053882286077847,0.8745734682320073,0.5888438976740176,0.835799190453195,0.9877503961102678,0.5959777789244131
